OrderID,OrderDate,CustomerID,ProductID,Quantity,DeliveryCounty,UnitPrice (KES),OrderTotal (KES),DeliveryFee (KES)
ORD12349,2023-03-17,C04836,P007,4,Bungoma,4500,18000,335
ORD12350,2024-10-27,C00795,P011,4,Mombasa,900,3600,380
ORD12351,2024-06-20,C06787,P002,3,Mombasa,55000,165000,380
ORD12352,2023-07-16,C04015,P002,3,Machakos,55000,165000,150
ORD12353,2022-08-07,C07393,P006,3,Kakamega,2800,8400,330
ORD12354,2022-06-02,C05354,P003,4,Kiambu,32000,128000,120
ORD12355,2023-05-13,C03408,P001,1,Nairobi,21500,21500,100
ORD12356,2022-11-25,C00975,P008,4,Bungoma,6500,26000,335
ORD12357,2023-10-29,C09240,P007,2,Nakuru,4500,9000,220
ORD12358,2024-09-09,C04238,P004,3,Machakos,3500,10500,150
ORD12359,2024-08-20,C07249,P001,2,Kisii,21500,43000,280
ORD12360,2022-04-05,C04370,P002,2,Bungoma,55000,110000,335
ORD12361,2024-03-09,C08051,P009,2,Nyeri,3800,7600,180
ORD12362,2024-09-24,C00465,P004,4,Mombasa,3500,14000,380
ORD12363,2023-05-27,C05328,P003,4,Mombasa,32000,128000,380
ORD12364,2023-07-28,C05416,P008,1,Meru,6500,6500,240
ORD12365,2024-02-08,C08116,P004,2,Mombasa,3500,7000,380
ORD12366,2022-05-02,C00288,P007,2,Machakos,4500,9000,150
ORD12367,2022-07-27,C03196,P005,4,Bungoma,2200,8800,335
ORD12368,2022-04-25,C09068,P005,2,Machakos,2200,4400,150
ORD12369,2023-12-03,C01993,P011,4,Kisii,900,3600,280
ORD12370,2023-07-20,C07451,P006,3,Nakuru,2800,8400,220
ORD12371,2024-01-27,C02926,P004,3,Kakamega,3500,10500,330
ORD12372,2024-06-16,C01121,P002,2,Kisii,55000,110000,280
ORD12373,2023-08-06,C05311,P006,1,Bungoma,2800,2800,335
ORD12374,2022-08-16,C00447,P005,4,Machakos,2200,8800,150
ORD12375,2024-08-24,C06628,P003,3,Bungoma,32000,96000,335
ORD12376,2022-10-03,C02897,P004,3,Bungoma,3500,10500,335
ORD12377,2022-06-01,C00722,P003,2,Meru,32000,64000,240
ORD12378,2023-10-27,C02164,P003,4,Mombasa,32000,128000,380
ORD12379,2024-04-27,C09544,P004,2,Kiambu,3500,7000,120
ORD12380,2022-11-07,C03981,P002,4,Kakamega,55000,220000,330
ORD12381,2022-11-05,C04503,P004,1,Kakamega,3500,3500,330
ORD12382,2023-09-05,C01726,P010,4,Machakos,1200,4800,150
ORD12383,2023-02-14,C08886,P011,3,Nairobi,900,2700,100
ORD12384,2022-06-30,C03414,P002,2,Nairobi,55000,110000,100
ORD12385,2024-06-16,C00495,P010,4,Nairobi,1200,4800,100
ORD12386,2023-05-18,C00948,P008,3,Mombasa,6500,19500,380
ORD12387,2023-11-03,C00023,P010,2,Machakos,1200,2400,150
ORD12388,2023-06-18,C01129,P005,2,Mombasa,2200,4400,380
ORD12389,2024-12-23,C00558,P007,1,Meru,4500,4500,240
ORD12390,2023-08-20,C09809,P011,3,Kiambu,900,2700,120
ORD12391,2022-02-14,C03731,P004,4,Machakos,3500,14000,150
ORD12392,2022-10-15,C05342,P010,3,Meru,1200,3600,240
ORD12393,2022-05-20,C06999,P006,2,Machakos,2800,5600,150
ORD12394,2023-10-05,C07183,P010,1,Meru,1200,1200,240
ORD12395,2024-01-10,C07035,P004,4,Kisii,3500,14000,280
ORD12396,2024-07-02,C01657,P006,1,Kiambu,2800,2800,120
ORD12397,2023-03-16,C04174,P001,1,Kisumu,21500,21500,320
ORD12398,2023-01-13,C05442,P006,3,Meru,2800,8400,240
ORD12399,2023-10-20,C08999,P006,2,Kericho,2800,5600,290
ORD12400,2024-08-17,C03313,P002,2,Kisii,55000,110000,280
ORD12401,2023-04-12,C08646,P010,4,Nakuru,1200,4800,220
ORD12402,2024-08-01,C02325,P010,1,Kisii,1200,1200,280
ORD12403,2024-01-12,C09640,P009,1,Machakos,3800,3800,150
ORD12404,2023-11-14,C05596,P006,1,Mombasa,2800,2800,380
ORD12405,2023-02-12,C05985,P011,3,Nyeri,900,2700,180
ORD12406,2023-06-15,C02512,P007,2,Kericho,4500,9000,290
ORD12407,2023-06-07,C00363,P002,1,Nakuru,55000,55000,220
ORD12408,2022-02-17,C03455,P002,1,Kisumu,55000,55000,320
ORD12409,2022-10-15,C02799,P002,2,Nairobi,55000,110000,100
ORD12410,2022-09-02,C04621,P010,4,Nyeri,1200,4800,180
ORD12411,2024-04-21,C03256,P011,3,Bungoma,900,2700,335
ORD12412,2024-05-25,C01218,P009,3,Nyeri,3800,11400,180
ORD12413,2024-03-22,C01486,P003,3,Meru,32000,96000,240
ORD12414,2024-09-23,C05350,P004,2,Kiambu,3500,7000,120
ORD12415,2022-04-09,C07196,P001,3,Mombasa,21500,64500,380
ORD12416,2024-12-18,C07751,P001,1,Bungoma,21500,21500,335
ORD12417,2022-05-04,C06080,P004,3,Kiambu,3500,10500,120
ORD12418,2024-11-15,C09400,P002,2,Machakos,55000,110000,150
ORD12419,2024-02-04,C09641,P008,3,Mombasa,6500,19500,380
ORD12420,2022-02-03,C08036,P004,4,Mombasa,3500,14000,380
ORD12421,2024-06-14,C01508,P003,4,Bungoma,32000,128000,335
ORD12422,2022-03-07,C01004,P003,2,Mombasa,32000,64000,380
ORD12423,2024-10-29,C06404,P006,2,Mombasa,2800,5600,380
ORD12424,2023-11-01,C00926,P006,4,Machakos,2800,11200,150
ORD12425,2024-10-04,C08276,P006,3,Kiambu,2800,8400,120
ORD12426,2023-08-02,C06584,P006,1,Meru,2800,2800,240
ORD12427,2023-11-15,C03928,P008,2,Nairobi,6500,13000,100
ORD12428,2022-05-18,C09735,P008,4,Kericho,6500,26000,290
ORD12429,2022-06-04,C00986,P009,3,Kiambu,3800,11400,120
ORD12430,2022-07-08,C04232,P001,2,Nyeri,21500,43000,180
ORD12431,2022-08-19,C05303,P010,3,Kiambu,1200,3600,120
ORD12432,2024-12-25,C05292,P008,1,Nyeri,6500,6500,180
ORD12433,2022-11-21,C00909,P005,2,Kisii,2200,4400,280
ORD12434,2024-11-17,C05052,P003,1,Nyeri,32000,32000,180
ORD12435,2022-06-29,C02587,P011,1,Kakamega,900,900,330
ORD12436,2024-08-17,C09336,P010,1,Kericho,1200,1200,290
ORD12437,2023-01-26,C01332,P003,4,Nairobi,32000,128000,100
ORD12438,2022-05-30,C06852,P006,1,Kakamega,2800,2800,330
ORD12439,2024-06-01,C09746,P008,1,Kisii,6500,6500,280
ORD12440,2023-07-22,C01807,P010,3,Kisii,1200,3600,280
ORD12441,2024-08-11,C00806,P002,4,Kisumu,55000,220000,320
ORD12442,2024-07-13,C04148,P009,4,Mombasa,3800,15200,380
ORD12443,2022-11-08,C00072,P005,4,Bungoma,2200,8800,335
ORD12444,2023-11-08,C00028,P005,4,Machakos,2200,8800,150
ORD12445,2022-05-30,C08661,P001,1,Bungoma,21500,21500,335
ORD12446,2023-01-08,C03984,P006,3,Bungoma,2800,8400,335
ORD12447,2023-11-27,C08956,P011,1,Kakamega,900,900,330
ORD12448,2024-07-18,C07056,P011,1,Kericho,900,900,290
ORD12449,2024-12-16,C06691,P005,4,Meru,2200,8800,240
ORD12450,2024-06-04,C09617,P007,4,Meru,4500,18000,240
ORD12451,2022-02-13,C03833,P007,2,Kisumu,4500,9000,320
ORD12452,2024-04-02,C09868,P004,3,Mombasa,3500,10500,380
ORD12453,2023-08-25,C00560,P005,4,Kisii,2200,8800,280
ORD12454,2022-01-14,C07958,P010,4,Kiambu,1200,4800,120
ORD12455,2024-03-09,C03832,P008,1,Nakuru,6500,6500,220
ORD12456,2022-02-08,C07345,P002,1,Meru,55000,55000,240
ORD12457,2022-01-18,C05172,P001,1,Bungoma,21500,21500,335
ORD12458,2023-04-07,C00079,P006,4,Nairobi,2800,11200,100
ORD12459,2023-10-23,C04930,P011,3,Nairobi,900,2700,100
ORD12460,2024-05-24,C03648,P004,4,Kisii,3500,14000,280
ORD12461,2022-11-05,C01032,P010,4,Kericho,1200,4800,290
ORD12462,2023-06-15,C07382,P003,3,Kericho,32000,96000,290
ORD12463,2023-04-02,C02073,P007,4,Kisumu,4500,18000,320
ORD12464,2023-10-31,C06912,P008,4,Nyeri,6500,26000,180
ORD12465,2024-12-26,C06089,P011,3,Kisii,900,2700,280
ORD12466,2024-07-26,C01485,P004,4,Kisii,3500,14000,280
ORD12467,2023-02-15,C05839,P010,2,Kisumu,1200,2400,320
ORD12468,2023-12-28,C01551,P011,2,Machakos,900,1800,150
ORD12469,2022-11-09,C05498,P011,1,Kisii,900,900,280
ORD12470,2023-01-22,C04683,P006,4,Machakos,2800,11200,150
ORD12471,2022-10-31,C01830,P011,3,Nairobi,900,2700,100
ORD12472,2023-02-27,C03752,P011,3,Kisii,900,2700,280
ORD12473,2023-09-24,C06082,P002,2,Kisumu,55000,110000,320
ORD12474,2023-01-07,C06602,P008,1,Kisumu,6500,6500,320
ORD12475,2022-07-26,C04460,P006,4,Kiambu,2800,11200,120
ORD12476,2022-02-23,C03857,P011,3,Kakamega,900,2700,330
ORD12477,2024-12-28,C06183,P009,3,Bungoma,3800,11400,335
ORD12478,2022-03-22,C06084,P011,4,Bungoma,900,3600,335
ORD12479,2022-09-18,C07971,P006,1,Bungoma,2800,2800,335
ORD12480,2023-12-15,C02095,P006,2,Nyeri,2800,5600,180
ORD12481,2022-05-22,C06239,P002,4,Bungoma,55000,220000,335
ORD12482,2023-11-02,C03033,P005,4,Nyeri,2200,8800,180
ORD12483,2023-10-08,C01549,P009,4,Bungoma,3800,15200,335
ORD12484,2023-04-17,C08560,P001,2,Bungoma,21500,43000,335
ORD12485,2023-03-04,C00065,P004,3,Kakamega,3500,10500,330
ORD12486,2023-02-18,C03300,P010,4,Kericho,1200,4800,290
ORD12487,2023-09-13,C04850,P010,4,Meru,1200,4800,240
ORD12488,2022-12-01,C05640,P003,4,Meru,32000,128000,240
ORD12489,2024-05-18,C02036,P001,4,Nyeri,21500,86000,180
ORD12490,2023-07-10,C05675,P001,1,Kakamega,21500,21500,330
ORD12491,2023-04-23,C02229,P001,1,Machakos,21500,21500,150
ORD12492,2023-03-21,C05621,P001,1,Nakuru,21500,21500,220
ORD12493,2023-12-29,C00597,P002,3,Kisumu,55000,165000,320
ORD12494,2022-02-25,C03607,P011,4,Nakuru,900,3600,220
ORD12495,2022-10-09,C03890,P005,4,Kiambu,2200,8800,120
ORD12496,2024-06-19,C03507,P002,4,Kericho,55000,220000,290
ORD12497,2022-09-10,C01396,P004,4,Kericho,3500,14000,290
ORD12498,2024-02-08,C09779,P009,2,Nairobi,3800,7600,100
ORD12499,2022-02-22,C07530,P003,2,Kiambu,32000,64000,120
ORD12500,2024-06-28,C08304,P002,2,Meru,55000,110000,240
ORD12501,2023-03-04,C00453,P004,4,Kericho,3500,14000,290
ORD12502,2024-02-19,C07337,P009,2,Kisumu,3800,7600,320
ORD12503,2022-04-11,C02632,P004,2,Kisii,3500,7000,280
ORD12504,2024-07-04,C02187,P005,3,Kakamega,2200,6600,330
ORD12505,2024-06-17,C05968,P004,3,Meru,3500,10500,240
ORD12506,2024-03-28,C06375,P008,2,Meru,6500,13000,240
ORD12507,2023-02-11,C05359,P004,2,Nyeri,3500,7000,180
ORD12508,2023-02-26,C04349,P002,3,Nakuru,55000,165000,220
ORD12509,2024-02-19,C01460,P004,2,Kakamega,3500,7000,330
ORD12510,2022-09-13,C01943,P002,4,Kiambu,55000,220000,120
ORD12511,2022-07-10,C05423,P009,2,Kakamega,3800,7600,330
ORD12512,2022-12-25,C05197,P011,4,Machakos,900,3600,150
ORD12513,2024-11-03,C00062,P008,2,Nyeri,6500,13000,180
ORD12514,2024-11-23,C01495,P009,1,Nairobi,3800,3800,100
ORD12515,2022-09-07,C01181,P004,2,Kiambu,3500,7000,120
ORD12516,2022-11-30,C06269,P001,1,Meru,21500,21500,240
ORD12517,2023-03-06,C02789,P003,2,Kericho,32000,64000,290
ORD12518,2022-09-04,C04637,P007,2,Nairobi,4500,9000,100
ORD12519,2024-09-28,C04722,P001,4,Kakamega,21500,86000,330
ORD12520,2024-01-04,C05711,P011,3,Kiambu,900,2700,120
ORD12521,2023-10-11,C07703,P008,3,Kericho,6500,19500,290
ORD12522,2024-04-30,C00106,P009,4,Machakos,3800,15200,150
ORD12523,2023-01-27,C09347,P008,3,Nairobi,6500,19500,100
ORD12524,2023-03-07,C04088,P005,1,Kakamega,2200,2200,330
ORD12525,2022-07-05,C09901,P011,1,Kakamega,900,900,330
ORD12526,2024-11-04,C03926,P009,2,Kericho,3800,7600,290
ORD12527,2024-01-07,C01909,P004,1,Mombasa,3500,3500,380
ORD12528,2024-09-05,C02050,P009,3,Machakos,3800,11400,150
ORD12529,2023-06-07,C09467,P001,1,Machakos,21500,21500,150
ORD12530,2024-11-07,C09138,P011,2,Machakos,900,1800,150
ORD12531,2022-08-18,C08173,P003,1,Kericho,32000,32000,290
ORD12532,2024-07-24,C03905,P004,3,Nakuru,3500,10500,220
ORD12533,2022-02-03,C03797,P011,4,Nakuru,900,3600,220
ORD12534,2022-01-15,C00293,P010,2,Machakos,1200,2400,150
ORD12535,2024-02-18,C06267,P001,4,Meru,21500,86000,240
ORD12536,2024-05-10,C06371,P006,1,Kisii,2800,2800,280
ORD12537,2024-03-30,C04861,P004,2,Bungoma,3500,7000,335
ORD12538,2022-07-24,C03730,P004,2,Kisumu,3500,7000,320
ORD12539,2023-12-28,C07963,P001,1,Meru,21500,21500,240
ORD12540,2024-01-09,C05511,P005,2,Mombasa,2200,4400,380
ORD12541,2023-09-27,C08620,P009,1,Nyeri,3800,3800,180
ORD12542,2022-05-14,C06762,P006,4,Mombasa,2800,11200,380
ORD12543,2024-06-08,C06111,P008,4,Nyeri,6500,26000,180
ORD12544,2023-09-08,C06956,P011,3,Kisii,900,2700,280
ORD12545,2023-04-15,C00107,P004,3,Meru,3500,10500,240
ORD12546,2022-06-22,C04755,P009,1,Meru,3800,3800,240
ORD12547,2024-03-09,C05279,P007,1,Nairobi,4500,4500,100
ORD12548,2024-08-23,C06409,P007,4,Machakos,4500,18000,150
ORD12549,2022-02-02,C07636,P008,2,Kisii,6500,13000,280
ORD12550,2023-07-17,C01226,P002,1,Kakamega,55000,55000,330
ORD12551,2023-10-25,C04251,P006,2,Kiambu,2800,5600,120
ORD12552,2022-04-03,C00896,P007,3,Nyeri,4500,13500,180
ORD12553,2022-10-16,C01621,P003,4,Bungoma,32000,128000,335
ORD12554,2023-05-25,C05089,P008,1,Nakuru,6500,6500,220
ORD12555,2022-12-30,C05420,P001,3,Bungoma,21500,64500,335
ORD12556,2022-01-19,C01386,P001,1,Mombasa,21500,21500,380
ORD12557,2022-09-20,C02434,P010,3,Kakamega,1200,3600,330
ORD12558,2024-11-28,C01302,P003,4,Kericho,32000,128000,290
ORD12559,2022-11-15,C06859,P006,1,Bungoma,2800,2800,335
ORD12560,2022-10-15,C08951,P007,1,Machakos,4500,4500,150
ORD12561,2024-08-20,C08939,P002,2,Bungoma,55000,110000,335
ORD12562,2022-03-21,C08785,P006,2,Bungoma,2800,5600,335
ORD12563,2022-05-06,C05645,P005,1,Kakamega,2200,2200,330
ORD12564,2023-03-06,C05089,P006,4,Kisumu,2800,11200,320
ORD12565,2023-08-24,C09261,P001,2,Machakos,21500,43000,150
ORD12566,2024-02-01,C05441,P010,1,Kiambu,1200,1200,120
ORD12567,2024-04-29,C07494,P007,1,Kisumu,4500,4500,320
ORD12568,2022-11-19,C06292,P008,3,Kakamega,6500,19500,330
ORD12569,2024-05-08,C03308,P007,4,Meru,4500,18000,240
ORD12570,2022-12-20,C08895,P009,2,Kakamega,3800,7600,330
ORD12571,2022-12-24,C04709,P001,2,Nakuru,21500,43000,220
ORD12572,2024-11-28,C00105,P010,3,Kiambu,1200,3600,120
ORD12573,2022-11-07,C09690,P009,1,Kiambu,3800,3800,120
ORD12574,2023-01-07,C03834,P011,2,Kisii,900,1800,280
ORD12575,2024-01-18,C00396,P011,1,Kericho,900,900,290
ORD12576,2022-08-13,C03518,P003,2,Kakamega,32000,64000,330
ORD12577,2022-11-29,C03292,P002,2,Nairobi,55000,110000,100
ORD12578,2022-03-03,C02011,P006,1,Kisii,2800,2800,280
ORD12579,2024-10-15,C04538,P011,1,Machakos,900,900,150
ORD12580,2023-02-22,C09861,P005,2,Nairobi,2200,4400,100
ORD12581,2023-09-19,C04969,P004,3,Kericho,3500,10500,290
ORD12582,2024-04-06,C04763,P004,3,Kakamega,3500,10500,330
ORD12583,2024-02-04,C01052,P008,3,Nairobi,6500,19500,100
ORD12584,2023-06-28,C02842,P010,3,Meru,1200,3600,240
ORD12585,2023-10-20,C06619,P003,3,Bungoma,32000,96000,335
ORD12586,2022-02-28,C04724,P001,1,Kericho,21500,21500,290
ORD12587,2022-02-22,C07473,P005,2,Kakamega,2200,4400,330
ORD12588,2023-11-11,C07914,P008,3,Kiambu,6500,19500,120
ORD12589,2022-02-28,C05525,P003,4,Kiambu,32000,128000,120
ORD12590,2024-08-21,C03585,P002,2,Nairobi,55000,110000,100
ORD12591,2022-03-12,C08540,P001,4,Nairobi,21500,86000,100
ORD12592,2022-10-23,C01264,P004,1,Mombasa,3500,3500,380
ORD12593,2024-04-14,C04666,P011,2,Machakos,900,1800,150
ORD12594,2022-04-06,C08015,P002,1,Mombasa,55000,55000,380
ORD12595,2024-02-12,C01352,P008,4,Meru,6500,26000,240
ORD12596,2024-12-11,C06981,P011,2,Kisii,900,1800,280
ORD12597,2022-12-14,C07191,P010,2,Kakamega,1200,2400,330
ORD12598,2022-11-20,C03828,P009,1,Kakamega,3800,3800,330
ORD12599,2022-07-25,C08862,P010,2,Kiambu,1200,2400,120
ORD12600,2022-01-31,C02647,P001,4,Nairobi,21500,86000,100
ORD12601,2023-12-16,C00267,P002,1,Kiambu,55000,55000,120
ORD12602,2023-04-02,C09631,P006,4,Kericho,2800,11200,290
ORD12603,2022-07-08,C07435,P010,2,Kakamega,1200,2400,330
ORD12604,2024-05-09,C01023,P007,4,Meru,4500,18000,240
ORD12605,2022-05-16,C07948,P002,2,Kakamega,55000,110000,330
ORD12606,2022-08-19,C02038,P008,4,Mombasa,6500,26000,380
ORD12607,2024-09-01,C08757,P010,4,Kisumu,1200,4800,320
ORD12608,2024-08-09,C07779,P009,3,Kiambu,3800,11400,120
ORD12609,2024-04-30,C01060,P008,2,Nairobi,6500,13000,100
ORD12610,2024-06-20,C01425,P009,3,Machakos,3800,11400,150
ORD12611,2022-10-03,C04124,P006,3,Nakuru,2800,8400,220
ORD12612,2022-01-02,C00220,P011,1,Meru,900,900,240
ORD12613,2023-09-30,C00406,P007,1,Meru,4500,4500,240
ORD12614,2024-09-02,C09830,P006,4,Nairobi,2800,11200,100
ORD12615,2024-08-19,C02319,P007,2,Nairobi,4500,9000,100
ORD12616,2023-06-11,C09952,P003,1,Mombasa,32000,32000,380
ORD12617,2022-09-20,C09867,P004,3,Kiambu,3500,10500,120
ORD12618,2023-10-24,C08984,P009,2,Nyeri,3800,7600,180
ORD12619,2024-01-19,C05059,P003,4,Kakamega,32000,128000,330
ORD12620,2022-07-17,C01310,P002,4,Meru,55000,220000,240
ORD12621,2024-09-05,C07622,P011,1,Kericho,900,900,290
ORD12622,2024-10-06,C04930,P007,1,Nairobi,4500,4500,100
ORD12623,2023-02-06,C09523,P006,1,Kakamega,2800,2800,330
ORD12624,2022-09-15,C08703,P003,4,Bungoma,32000,128000,335
ORD12625,2023-03-26,C08684,P006,3,Bungoma,2800,8400,335
ORD12626,2024-11-20,C01618,P007,1,Kakamega,4500,4500,330
ORD12627,2022-09-23,C01521,P006,4,Kericho,2800,11200,290
ORD12628,2022-10-20,C07893,P001,2,Kiambu,21500,43000,120
ORD12629,2023-04-07,C01584,P001,4,Mombasa,21500,86000,380
ORD12630,2022-06-18,C06705,P009,2,Meru,3800,7600,240
ORD12631,2022-07-14,C07989,P006,2,Nyeri,2800,5600,180
ORD12632,2024-04-07,C06584,P002,3,Nakuru,55000,165000,220
ORD12633,2023-08-02,C01576,P011,1,Kericho,900,900,290
ORD12634,2022-08-04,C06936,P001,2,Mombasa,21500,43000,380
ORD12635,2023-05-27,C09954,P011,1,Kisumu,900,900,320
ORD12636,2023-04-09,C06177,P002,4,Kakamega,55000,220000,330
ORD12637,2023-05-29,C09239,P008,1,Machakos,6500,6500,150
ORD12638,2023-01-14,C02614,P005,4,Meru,2200,8800,240
ORD12639,2023-09-09,C03893,P007,2,Nakuru,4500,9000,220
ORD12640,2023-11-05,C08654,P007,3,Nakuru,4500,13500,220
ORD12641,2024-08-04,C06734,P002,2,Meru,55000,110000,240
ORD12642,2024-11-30,C04432,P004,4,Kiambu,3500,14000,120
ORD12643,2024-11-24,C08113,P002,2,Nakuru,55000,110000,220
ORD12644,2023-07-01,C01382,P007,3,Kakamega,4500,13500,330
ORD12645,2022-09-27,C09338,P005,1,Kiambu,2200,2200,120
ORD12646,2023-11-03,C03516,P001,4,Kiambu,21500,86000,120
ORD12647,2024-05-14,C04455,P002,1,Kiambu,55000,55000,120
ORD12648,2024-02-07,C07770,P006,3,Kisumu,2800,8400,320
ORD12649,2022-10-25,C06490,P004,2,Kakamega,3500,7000,330
ORD12650,2022-03-12,C08385,P007,3,Mombasa,4500,13500,380
ORD12651,2024-02-28,C03535,P002,4,Kisii,55000,220000,280
ORD12652,2022-04-09,C00756,P002,4,Kisii,55000,220000,280
ORD12653,2023-02-10,C09877,P006,2,Nairobi,2800,5600,100
ORD12654,2023-01-09,C02526,P008,4,Nairobi,6500,26000,100
ORD12655,2022-01-30,C00828,P001,3,Mombasa,21500,64500,380
ORD12656,2022-10-20,C09082,P005,4,Kiambu,2200,8800,120
ORD12657,2022-03-11,C04749,P001,1,Nyeri,21500,21500,180
ORD12658,2023-05-03,C02334,P011,3,Kericho,900,2700,290
ORD12659,2022-11-28,C04947,P006,3,Kiambu,2800,8400,120
ORD12660,2024-03-23,C08303,P007,4,Kericho,4500,18000,290
ORD12661,2023-10-23,C08047,P006,2,Nakuru,2800,5600,220
ORD12662,2022-01-24,C08985,P009,2,Meru,3800,7600,240
ORD12663,2024-09-11,C07182,P003,2,Kisumu,32000,64000,320
ORD12664,2024-09-17,C03415,P008,4,Meru,6500,26000,240
ORD12665,2023-12-06,C09502,P003,4,Nairobi,32000,128000,100
ORD12666,2023-01-20,C06458,P011,4,Machakos,900,3600,150
ORD12667,2024-04-10,C06750,P007,3,Nyeri,4500,13500,180
ORD12668,2024-07-14,C00297,P005,3,Kericho,2200,6600,290
ORD12669,2023-03-16,C09822,P001,4,Kisii,21500,86000,280
ORD12670,2024-07-17,C00569,P011,2,Kisumu,900,1800,320
ORD12671,2023-06-23,C05284,P004,1,Nakuru,3500,3500,220
ORD12672,2024-06-19,C07665,P011,2,Bungoma,900,1800,335
ORD12673,2022-08-30,C07512,P009,3,Nairobi,3800,11400,100
ORD12674,2023-07-27,C05466,P008,3,Kiambu,6500,19500,120
ORD12675,2024-11-19,C08264,P003,2,Kiambu,32000,64000,120
ORD12676,2023-11-22,C04383,P002,2,Nairobi,55000,110000,100
ORD12677,2023-11-22,C00066,P011,3,Kisii,900,2700,280
ORD12678,2023-01-17,C00880,P009,3,Bungoma,3800,11400,335
ORD12679,2023-06-07,C08260,P001,4,Mombasa,21500,86000,380
ORD12680,2023-11-30,C09409,P009,1,Kisumu,3800,3800,320
ORD12681,2024-09-25,C07223,P007,4,Kericho,4500,18000,290
ORD12682,2024-07-23,C05070,P002,4,Nairobi,55000,220000,100
ORD12683,2022-07-17,C03240,P011,2,Kisii,900,1800,280
ORD12684,2023-12-03,C00508,P005,2,Kakamega,2200,4400,330
ORD12685,2024-11-29,C07705,P002,1,Kisii,55000,55000,280
ORD12686,2023-06-23,C01126,P005,4,Kakamega,2200,8800,330
ORD12687,2022-05-10,C00886,P007,4,Kericho,4500,18000,290
ORD12688,2024-01-19,C02842,P005,3,Bungoma,2200,6600,335
ORD12689,2024-05-23,C07976,P002,3,Nyeri,55000,165000,180
ORD12690,2022-02-22,C06566,P011,1,Nakuru,900,900,220
ORD12691,2022-09-16,C06084,P005,2,Machakos,2200,4400,150
ORD12692,2022-07-13,C04871,P010,3,Machakos,1200,3600,150
ORD12693,2023-04-11,C02526,P006,1,Bungoma,2800,2800,335
ORD12694,2024-07-25,C09118,P005,4,Machakos,2200,8800,150
ORD12695,2022-08-16,C04216,P002,1,Nairobi,55000,55000,100
ORD12696,2022-09-04,C01939,P006,1,Kericho,2800,2800,290
ORD12697,2023-08-29,C03233,P006,3,Kiambu,2800,8400,120
ORD12698,2022-09-16,C03745,P002,3,Nairobi,55000,165000,100
ORD12699,2023-12-13,C06222,P004,4,Kiambu,3500,14000,120
ORD12700,2023-09-21,C03466,P007,4,Nakuru,4500,18000,220
ORD12701,2024-07-15,C00441,P001,4,Nakuru,21500,86000,220
ORD12702,2024-06-12,C00462,P001,1,Machakos,21500,21500,150
ORD12703,2022-06-19,C08804,P011,1,Mombasa,900,900,380
ORD12704,2024-10-30,C05414,P011,3,Kiambu,900,2700,120
ORD12705,2023-01-09,C05756,P006,4,Meru,2800,11200,240
ORD12706,2024-03-25,C05013,P007,3,Nakuru,4500,13500,220
ORD12707,2024-11-12,C03164,P005,4,Kisii,2200,8800,280
ORD12708,2023-02-04,C06753,P010,4,Kericho,1200,4800,290
ORD12709,2022-10-18,C00006,P008,3,Mombasa,6500,19500,380
ORD12710,2023-03-31,C04777,P011,3,Meru,900,2700,240
ORD12711,2022-02-04,C07039,P004,3,Kakamega,3500,10500,330
ORD12712,2023-02-11,C06415,P003,4,Nakuru,32000,128000,220
ORD12713,2023-12-26,C05740,P007,1,Kericho,4500,4500,290
ORD12714,2024-12-12,C03971,P004,3,Kericho,3500,10500,290
ORD12715,2022-11-07,C02607,P001,3,Kakamega,21500,64500,330
ORD12716,2024-12-22,C00099,P011,1,Mombasa,900,900,380
ORD12717,2024-12-11,C00526,P008,1,Nakuru,6500,6500,220
ORD12718,2022-04-07,C06338,P005,2,Bungoma,2200,4400,335
ORD12719,2024-12-27,C01181,P008,3,Kisii,6500,19500,280
ORD12720,2024-01-13,C08068,P008,2,Nyeri,6500,13000,180
ORD12721,2023-04-17,C09882,P005,2,Nakuru,2200,4400,220
ORD12722,2024-12-23,C09331,P008,1,Bungoma,6500,6500,335
ORD12723,2022-12-08,C04492,P007,4,Machakos,4500,18000,150
ORD12724,2024-02-06,C05923,P003,4,Nairobi,32000,128000,100
ORD12725,2022-11-22,C03072,P004,1,Kakamega,3500,3500,330
ORD12726,2022-07-25,C05642,P011,2,Kisii,900,1800,280
ORD12727,2022-12-06,C07382,P007,2,Machakos,4500,9000,150
ORD12728,2023-04-09,C02793,P004,2,Machakos,3500,7000,150
ORD12729,2022-11-08,C04779,P006,2,Kiambu,2800,5600,120
ORD12730,2024-05-18,C00015,P002,3,Nakuru,55000,165000,220
ORD12731,2023-02-19,C02416,P002,2,Meru,55000,110000,240
ORD12732,2023-07-25,C02686,P003,1,Kakamega,32000,32000,330
ORD12733,2022-04-11,C09429,P010,2,Kericho,1200,2400,290
ORD12734,2024-03-31,C08160,P007,2,Bungoma,4500,9000,335
ORD12735,2023-08-31,C07927,P003,1,Nyeri,32000,32000,180
ORD12736,2024-03-09,C04101,P003,2,Kisumu,32000,64000,320
ORD12737,2024-12-04,C06375,P004,4,Kiambu,3500,14000,120
ORD12738,2024-05-12,C06005,P010,1,Kisumu,1200,1200,320
ORD12739,2024-09-02,C05522,P006,3,Bungoma,2800,8400,335
ORD12740,2024-08-16,C09800,P001,3,Kakamega,21500,64500,330
ORD12741,2023-10-22,C07156,P006,1,Kiambu,2800,2800,120
