CustomerID,Gender,AgeGroup,Region,County,SignupChannel,FirstPurchaseDate
C05030,Male,26–35,Central,Kiambu,App,2024-04-03
C05031,Female,26–35,Nairobi,Nairobi,Referral,2023-04-16
C05032,Female,26–35,Nairobi,Nairobi,App,2022-07-27
C05033,Female,36–45,Rift Valley,Nakuru,Referral,2022-06-23
C05034,Female,46+,Central,Nyeri,App,2024-11-07
C05035,Male,18–25,Nyanza,Kisii,Website,2024-10-13
C05036,Female,36–45,Nairobi,Nairobi,Website,2023-12-09
C05037,Male,26–35,Nyanza,Kisii,Referral,2024-09-01
C05038,Female,26–35,Eastern,Machakos,Social Media,2023-02-01
C05039,Male,36–45,Nyanza,Kisumu,App,2024-08-31
C05040,Female,18–25,Coast,Mombasa,Website,2024-02-05
C05041,Male,46+,Coast,Mombasa,Referral,2023-11-08
C05042,Female,46+,Nyanza,Kisumu,App,2023-06-01
C05043,Male,18–25,Coast,Mombasa,Referral,2023-10-24
C05044,Female,46+,Eastern,Meru,Social Media,2022-11-02
C05045,Female,26–35,Central,Kiambu,Social Media,2022-12-24
C05046,Male,26–35,Coast,Mombasa,App,2023-02-23
C05047,Male,26–35,Coast,Mombasa,Social Media,2023-10-04
C05048,Male,26–35,Nyanza,Kisumu,App,2023-05-22
C05049,Male,18–25,Eastern,Machakos,App,2022-11-08
C05050,Male,46+,Western,Bungoma,Social Media,2023-12-05
C05051,Female,46+,Western,Bungoma,Referral,2022-09-02
C05052,Male,36–45,Western,Kakamega,Referral,2023-04-22
C05053,Male,18–25,Western,Kakamega,App,2023-09-07
C05054,Female,46+,Central,Nyeri,Website,2023-03-12
C05055,Male,46+,Nyanza,Kisumu,App,2022-09-07
C05056,Male,36–45,Nyanza,Kisii,Referral,2024-11-11
C05057,Male,26–35,Rift Valley,Nakuru,App,2023-04-22
C05058,Female,46+,Eastern,Meru,Referral,2023-05-26
C05059,Male,26–35,Western,Kakamega,Social Media,2024-02-13
C05060,Female,36–45,Central,Kiambu,App,2024-07-12
C05061,Female,46+,Eastern,Meru,App,2024-12-01
C05062,Male,26–35,Western,Bungoma,Social Media,2022-03-15
C05063,Female,18–25,Central,Nyeri,Social Media,2024-03-19
C05064,Male,26–35,Eastern,Meru,Website,2024-04-10
C05065,Male,26–35,Nyanza,Kisumu,Social Media,2024-11-11
C05066,Male,26–35,Nyanza,Kisii,Website,2022-08-08
C05067,Male,26–35,Nairobi,Nairobi,Social Media,2022-03-20
C05068,Male,18–25,Coast,Mombasa,Referral,2022-08-23
C05069,Female,36–45,Western,Bungoma,App,2022-06-06
C05070,Female,26–35,Rift Valley,Nakuru,Social Media,2022-11-23
C05071,Female,26–35,Eastern,Machakos,Referral,2023-10-04
C05072,Female,46+,Rift Valley,Nakuru,Social Media,2023-09-13
C05073,Male,46+,Nairobi,Nairobi,App,2024-09-11
C05074,Male,18–25,Coast,Mombasa,Social Media,2024-11-09
C05075,Female,18–25,Eastern,Meru,Social Media,2023-08-29
C05076,Male,18–25,Central,Nyeri,App,2024-05-13
C05077,Female,46+,Western,Kakamega,Social Media,2024-01-19
C05078,Female,26–35,Coast,Mombasa,App,2024-07-03
C05079,Female,46+,Nyanza,Kisumu,Website,2024-06-17
C05080,Female,36–45,Nairobi,Nairobi,Social Media,2024-09-24
C05081,Male,18–25,Coast,Mombasa,Referral,2024-05-09
C05082,Male,18–25,Western,Bungoma,Social Media,2023-07-27
C05083,Female,18–25,Coast,Mombasa,App,2022-02-07
C05084,Female,36–45,Western,Bungoma,App,2022-04-28
C05085,Female,26–35,Nyanza,Kisumu,Referral,2023-01-25
C05086,Female,26–35,Eastern,Machakos,Referral,2023-11-11
C05087,Female,26–35,Central,Kiambu,App,2023-01-12
C05088,Male,18–25,Nyanza,Kisii,Website,2024-04-28
C05089,Female,26–35,Central,Kiambu,Website,2023-01-11
C05090,Female,46+,Eastern,Machakos,App,2023-08-18
C05091,Male,18–25,Coast,Mombasa,Website,2024-01-17
C05092,Male,36–45,Central,Kiambu,Referral,2024-12-01
C05093,Male,36–45,Nairobi,Nairobi,Website,2023-04-03
C05094,Male,26–35,Nairobi,Nairobi,Referral,2024-11-17
C05095,Male,18–25,Western,Bungoma,Social Media,2024-01-11
C05096,Male,46+,Nyanza,Kisumu,Referral,2023-09-21
C05097,Male,46+,Eastern,Meru,Social Media,2022-11-22
C05098,Male,18–25,Western,Bungoma,Referral,2023-09-11
C05099,Male,26–35,Nyanza,Kisii,Referral,2022-11-21
C05100,Female,36–45,Nyanza,Kisii,Website,2023-05-31
C05101,Male,36–45,Western,Kakamega,Referral,2024-01-16
C05102,Female,46+,Rift Valley,Nakuru,App,2022-09-05
C05103,Female,46+,Nyanza,Kisii,Social Media,2023-02-02
C05104,Female,46+,Rift Valley,Nakuru,Social Media,2023-08-05
C05105,Female,36–45,Nairobi,Nairobi,Referral,2022-07-22
C05106,Female,46+,Nairobi,Nairobi,App,2022-08-09
C05107,Female,36–45,Nyanza,Kisumu,Referral,2024-05-16
C05108,Female,36–45,Nairobi,Nairobi,Referral,2022-09-20
C05109,Female,26–35,Eastern,Meru,Website,2022-10-23
C05110,Male,26–35,Rift Valley,Eldoret,Referral,2024-10-16
C05111,Female,26–35,Rift Valley,Eldoret,Referral,2022-10-19
C05112,Female,46+,Nyanza,Kisumu,Website,2023-11-15
C05113,Female,36–45,Nairobi,Nairobi,Website,2024-05-25
C05114,Female,46+,Central,Kiambu,App,2024-11-20
C05115,Male,36–45,Western,Bungoma,Website,2024-12-03
C05116,Female,26–35,Western,Bungoma,Social Media,2023-07-09
C05117,Male,26–35,Rift Valley,Eldoret,Social Media,2022-12-15
C05118,Male,46+,Nyanza,Kisumu,App,2022-08-07
C05119,Female,36–45,Nyanza,Kisii,Referral,2024-10-19
C05120,Female,46+,Eastern,Meru,App,2023-03-26
C05121,Male,18–25,Coast,Mombasa,Website,2023-05-19
C05122,Female,46+,Coast,Mombasa,Referral,2022-03-27
C05123,Female,26–35,Rift Valley,Nakuru,App,2023-06-07
C05124,Male,36–45,Western,Kakamega,App,2023-04-06
C05125,Male,36–45,Eastern,Meru,Social Media,2024-10-10
C05126,Female,46+,Eastern,Machakos,App,2023-09-22
C05127,Female,26–35,Eastern,Meru,Referral,2022-09-09
C05128,Female,18–25,Rift Valley,Eldoret,App,2022-01-18
C05129,Male,46+,Coast,Mombasa,App,2023-05-15
C05130,Female,36–45,Western,Kakamega,Website,2023-04-03
C05131,Male,26–35,Eastern,Meru,App,2022-04-25
C05132,Male,36–45,Western,Bungoma,Referral,2024-01-23
C05133,Female,36–45,Nairobi,Nairobi,Social Media,2024-02-08
C05134,Male,36–45,Nyanza,Kisumu,Social Media,2023-03-23
C05135,Female,36–45,Nyanza,Kisii,Social Media,2022-12-19
C05136,Female,18–25,Western,Kakamega,Social Media,2023-09-17
C05137,Male,26–35,Central,Nyeri,Website,2023-06-25
C05138,Female,46+,Central,Kiambu,Referral,2022-11-18
C05139,Male,26–35,Rift Valley,Eldoret,Website,2022-08-14
C05140,Male,26–35,Rift Valley,Eldoret,Social Media,2022-12-27
C05141,Female,26–35,Nyanza,Kisii,Website,2024-04-13
C05142,Female,46+,Nairobi,Nairobi,App,2022-04-22
C05143,Female,26–35,Coast,Mombasa,Referral,2022-07-31
C05144,Female,46+,Coast,Mombasa,App,2024-08-05
C05145,Male,46+,Rift Valley,Nakuru,Website,2022-06-08
C05146,Male,18–25,Nairobi,Nairobi,App,2023-07-26
C05147,Male,36–45,Rift Valley,Eldoret,Website,2023-11-01
C05148,Female,46+,Coast,Mombasa,Website,2024-06-29
C05149,Male,36–45,Western,Bungoma,Referral,2024-10-19
C05150,Male,26–35,Rift Valley,Nakuru,Referral,2023-02-08
C05151,Female,36–45,Eastern,Meru,Referral,2023-02-08
C05152,Female,36–45,Western,Bungoma,Social Media,2023-08-24
C05153,Female,36–45,Rift Valley,Eldoret,Referral,2022-07-12
C05154,Male,26–35,Nyanza,Kisumu,App,2024-09-26
C05155,Female,26–35,Rift Valley,Nakuru,Referral,2023-06-07
C05156,Male,46+,Nyanza,Kisumu,Referral,2022-12-16
C05157,Male,46+,Nairobi,Nairobi,Referral,2022-11-12
C05158,Male,18–25,Coast,Mombasa,Website,2024-07-31
C05159,Male,26–35,Western,Bungoma,Website,2024-07-01
C05160,Male,18–25,Western,Bungoma,Referral,2023-10-14
C05161,Female,26–35,Central,Kiambu,Website,2023-09-27
C05162,Male,36–45,Central,Nyeri,Website,2024-10-07
C05163,Female,18–25,Coast,Mombasa,Social Media,2023-08-16
C05164,Male,18–25,Central,Nyeri,App,2023-03-20
C05165,Male,18–25,Western,Bungoma,Website,2023-09-13
C05166,Female,26–35,Rift Valley,Nakuru,App,2024-01-26
C05167,Male,46+,Nairobi,Nairobi,Website,2023-05-12
C05168,Male,18–25,Nairobi,Nairobi,Referral,2024-02-12
C05169,Female,46+,Coast,Mombasa,Website,2023-01-09
C05170,Female,26–35,Central,Nyeri,Website,2022-07-03
C05171,Male,18–25,Rift Valley,Nakuru,App,2022-02-01
C05172,Male,26–35,Nairobi,Nairobi,Referral,2022-10-10
C05173,Male,46+,Nairobi,Nairobi,Social Media,2024-04-15
C05174,Female,46+,Eastern,Machakos,App,2024-05-22
C05175,Male,18–25,Eastern,Machakos,Referral,2023-11-17
C05176,Female,46+,Western,Kakamega,Referral,2023-04-07
C05177,Female,36–45,Nairobi,Nairobi,App,2024-05-20
C05178,Male,36–45,Coast,Mombasa,Website,2024-09-10
C05179,Female,18–25,Nyanza,Kisii,Referral,2023-01-03
C05180,Male,26–35,Nyanza,Kisii,Social Media,2023-10-20
C05181,Male,26–35,Rift Valley,Eldoret,Website,2022-06-15
C05182,Female,26–35,Nairobi,Nairobi,App,2024-09-26
C05183,Female,36–45,Nairobi,Nairobi,App,2023-08-25
C05184,Female,46+,Western,Bungoma,App,2023-08-17
C05185,Female,36–45,Nairobi,Nairobi,App,2022-05-06
C05186,Female,46+,Coast,Mombasa,Social Media,2022-02-07
C05187,Female,36–45,Eastern,Meru,Social Media,2022-12-14
C05188,Male,26–35,Nairobi,Nairobi,Referral,2024-01-07
C05189,Male,26–35,Nairobi,Nairobi,Social Media,2024-01-04
C05190,Male,26–35,Western,Kakamega,App,2023-03-02
C05191,Female,18–25,Central,Nyeri,Social Media,2023-10-10
C05192,Female,18–25,Western,Kakamega,Website,2022-10-13
C05193,Female,46+,Western,Bungoma,Website,2022-11-16
C05194,Male,18–25,Coast,Mombasa,Referral,2023-05-27
C05195,Male,36–45,Rift Valley,Eldoret,App,2022-08-13
C05196,Female,36–45,Nairobi,Nairobi,Social Media,2023-05-21
C05197,Female,46+,Western,Kakamega,Referral,2024-01-12
C05198,Female,46+,Western,Bungoma,Referral,2024-10-25
C05199,Female,26–35,Central,Kiambu,Social Media,2023-04-13
C05200,Male,18–25,Western,Bungoma,Referral,2024-07-26
C05201,Male,26–35,Nyanza,Kisumu,App,2024-02-04
C05202,Male,18–25,Rift Valley,Nakuru,Social Media,2022-06-12
C05203,Female,18–25,Nairobi,Nairobi,Website,2023-10-15
C05204,Male,46+,Nairobi,Nairobi,Website,2024-06-19
C05205,Female,26–35,Central,Nyeri,Social Media,2024-03-18
C05206,Female,26–35,Coast,Mombasa,Referral,2022-03-23
C05207,Female,18–25,Nairobi,Nairobi,Referral,2023-04-26
C05208,Male,18–25,Nyanza,Kisii,Website,2023-05-31
C05209,Male,46+,Nairobi,Nairobi,Website,2022-07-06
C05210,Female,36–45,Nyanza,Kisumu,App,2022-05-26
C05211,Male,26–35,Rift Valley,Nakuru,Referral,2024-10-02
C05212,Female,26–35,Rift Valley,Eldoret,App,2022-06-01
C05213,Female,46+,Eastern,Machakos,Website,2022-04-03
C05214,Female,46+,Eastern,Machakos,Website,2024-11-20
C05215,Male,26–35,Nyanza,Kisii,Website,2023-06-24
C05216,Male,26–35,Coast,Mombasa,Website,2023-10-11
C05217,Female,18–25,Nairobi,Nairobi,App,2023-08-25
C05218,Male,36–45,Western,Kakamega,Website,2022-02-18
C05219,Male,26–35,Nairobi,Nairobi,Social Media,2023-06-25
C05220,Male,46+,Eastern,Machakos,Referral,2022-06-05
C05221,Male,18–25,Western,Kakamega,Website,2024-02-14
C05222,Female,18–25,Nyanza,Kisumu,Referral,2023-06-30
C05223,Male,46+,Western,Kakamega,Website,2023-10-12
C05224,Female,46+,Nairobi,Nairobi,App,2024-09-27
C05225,Female,18–25,Nairobi,Nairobi,Referral,2024-12-16
C05226,Male,46+,Coast,Mombasa,App,2022-06-24
C05227,Female,18–25,Central,Nyeri,Website,2022-01-27
C05228,Female,46+,Western,Kakamega,Social Media,2022-05-27
C05229,Male,18–25,Eastern,Machakos,Social Media,2024-05-17
C05230,Female,26–35,Eastern,Machakos,Social Media,2022-09-22
C05231,Female,26–35,Central,Nyeri,Social Media,2022-09-15
C05232,Male,46+,Nairobi,Nairobi,Social Media,2024-04-06
C05233,Male,36–45,Coast,Mombasa,App,2024-01-13
C05234,Male,26–35,Coast,Mombasa,Social Media,2023-12-11
C05235,Male,18–25,Eastern,Meru,Website,2024-12-29
C05236,Male,36–45,Coast,Mombasa,App,2024-11-14
C05237,Female,18–25,Rift Valley,Eldoret,App,2022-08-07
C05238,Female,18–25,Central,Nyeri,Social Media,2023-07-15
C05239,Male,26–35,Nairobi,Nairobi,Referral,2024-06-10
C05240,Male,46+,Rift Valley,Nakuru,Website,2024-11-29
C05241,Female,46+,Central,Kiambu,App,2023-08-20
C05242,Male,18–25,Nyanza,Kisii,Website,2022-12-09
C05243,Male,26–35,Western,Kakamega,Referral,2023-05-18
C05244,Female,18–25,Eastern,Meru,App,2023-03-26
C05245,Female,36–45,Coast,Mombasa,Website,2022-12-02
C05246,Female,18–25,Nyanza,Kisii,Social Media,2022-01-04
C05247,Male,26–35,Coast,Mombasa,App,2024-01-29
C05248,Female,18–25,Rift Valley,Eldoret,App,2023-06-01
C05249,Male,26–35,Nairobi,Nairobi,App,2022-08-26
C05250,Female,46+,Nairobi,Nairobi,App,2022-04-13
C05251,Male,26–35,Nairobi,Nairobi,Social Media,2024-10-06
C05252,Male,36–45,Coast,Mombasa,Referral,2024-11-23
C05253,Male,26–35,Nyanza,Kisumu,Referral,2023-06-02
C05254,Female,36–45,Nairobi,Nairobi,Website,2023-03-16
C05255,Female,36–45,Nyanza,Kisumu,Social Media,2022-08-13
C05256,Female,18–25,Coast,Mombasa,Social Media,2023-07-19
C05257,Male,36–45,Rift Valley,Eldoret,Website,2024-12-18
C05258,Female,26–35,Nyanza,Kisii,Social Media,2022-09-03
C05259,Female,46+,Rift Valley,Nakuru,Social Media,2024-07-16
C05260,Male,26–35,Coast,Mombasa,App,2024-08-10
C05261,Male,46+,Coast,Mombasa,App,2024-03-29
C05262,Female,36–45,Eastern,Meru,App,2022-08-04
C05263,Female,18–25,Coast,Mombasa,Social Media,2022-10-10
C05264,Female,36–45,Coast,Mombasa,Social Media,2023-07-27
C05265,Male,36–45,Central,Kiambu,Referral,2023-01-17
C05266,Female,46+,Nairobi,Nairobi,App,2024-12-04
C05267,Male,26–35,Eastern,Machakos,Website,2022-06-21
C05268,Male,18–25,Western,Bungoma,Social Media,2022-02-13
C05269,Female,18–25,Eastern,Meru,App,2022-08-16
C05270,Female,18–25,Eastern,Meru,Referral,2023-07-28
C05271,Male,18–25,Western,Bungoma,App,2022-11-13
C05272,Male,26–35,Central,Nyeri,Referral,2024-01-01
C05273,Female,18–25,Rift Valley,Eldoret,Referral,2023-08-24
C05274,Female,46+,Coast,Mombasa,Social Media,2023-09-16
C05275,Female,46+,Nairobi,Nairobi,Referral,2023-04-12
C05276,Male,18–25,Nyanza,Kisumu,Referral,2022-10-24
C05277,Male,18–25,Western,Kakamega,Website,2023-06-29
C05278,Female,26–35,Rift Valley,Eldoret,Referral,2023-05-04
C05279,Male,26–35,Western,Bungoma,Website,2024-10-16
C05280,Male,18–25,Coast,Mombasa,Website,2022-08-03
C05281,Female,26–35,Central,Nyeri,App,2024-10-22
C05282,Male,36–45,Western,Kakamega,App,2023-10-23
C05283,Female,18–25,Coast,Mombasa,Social Media,2023-10-16
C05284,Female,26–35,Coast,Mombasa,Social Media,2024-03-12
C05285,Male,46+,Central,Kiambu,Social Media,2022-12-07
C05286,Male,18–25,Eastern,Meru,Referral,2023-12-05
C05287,Female,18–25,Eastern,Meru,App,2023-02-11
C05288,Male,46+,Nairobi,Nairobi,Referral,2024-05-02
C05289,Female,46+,Nairobi,Nairobi,App,2022-11-02
C05290,Male,26–35,Eastern,Machakos,Referral,2024-05-23
C05291,Male,46+,Rift Valley,Eldoret,Social Media,2023-05-10
C05292,Male,36–45,Nyanza,Kisii,App,2023-08-01
C05293,Female,18–25,Coast,Mombasa,App,2023-06-25
C05294,Male,36–45,Nyanza,Kisii,Website,2024-02-07
C05295,Female,26–35,Coast,Mombasa,App,2024-06-14
C05296,Female,46+,Eastern,Meru,App,2023-03-31
C05297,Female,18–25,Nairobi,Nairobi,Referral,2022-10-26
C05298,Male,46+,Rift Valley,Nakuru,Social Media,2023-03-03
C05299,Female,46+,Nairobi,Nairobi,Website,2023-12-17
C05300,Female,26–35,Nyanza,Kisumu,Referral,2024-01-27
C05301,Male,26–35,Nairobi,Nairobi,App,2022-01-31
C05302,Female,26–35,Eastern,Meru,Referral,2022-11-28
C05303,Female,26–35,Rift Valley,Nakuru,Social Media,2022-02-21
C05304,Male,18–25,Nyanza,Kisii,Website,2022-08-31
C05305,Female,36–45,Rift Valley,Nakuru,Referral,2024-02-14
C05306,Male,36–45,Coast,Mombasa,App,2023-11-17
C05307,Female,18–25,Nairobi,Nairobi,Referral,2023-07-27
C05308,Female,46+,Rift Valley,Nakuru,App,2024-05-21
C05309,Male,18–25,Central,Nyeri,Website,2023-12-01
C05310,Female,36–45,Nairobi,Nairobi,Website,2023-06-03
C05311,Female,36–45,Coast,Mombasa,Referral,2023-08-18
C05312,Female,18–25,Rift Valley,Nakuru,Website,2022-10-10
C05313,Male,26–35,Nyanza,Kisii,Social Media,2023-08-22
C05314,Male,46+,Coast,Mombasa,Referral,2022-05-28
C05315,Male,18–25,Central,Nyeri,App,2022-03-11
C05316,Male,36–45,Rift Valley,Nakuru,Referral,2022-08-22
C05317,Male,26–35,Western,Bungoma,App,2023-11-10
C05318,Female,46+,Western,Kakamega,Website,2023-09-28
C05319,Male,36–45,Eastern,Machakos,App,2023-04-12
C05320,Male,46+,Nairobi,Nairobi,App,2023-07-11
C05321,Male,26–35,Nyanza,Kisumu,App,2024-06-12
C05322,Female,36–45,Eastern,Meru,App,2024-04-15
C05323,Female,26–35,Rift Valley,Nakuru,Social Media,2023-09-10
C05324,Male,18–25,Western,Kakamega,App,2022-05-14
C05325,Female,18–25,Western,Kakamega,Referral,2022-01-08
C05326,Female,46+,Western,Bungoma,Social Media,2022-01-28
C05327,Female,26–35,Rift Valley,Eldoret,App,2024-02-22
C05328,Female,26–35,Western,Bungoma,App,2023-06-25
C05329,Male,46+,Coast,Mombasa,App,2023-09-19
C05330,Male,46+,Rift Valley,Eldoret,Social Media,2024-11-23
C05331,Female,46+,Nyanza,Kisumu,App,2022-01-07
C05332,Female,18–25,Eastern,Meru,App,2022-02-09
C05333,Female,46+,Nyanza,Kisii,App,2024-06-27
C05334,Female,18–25,Central,Nyeri,Website,2022-03-03
C05335,Male,46+,Western,Bungoma,Referral,2023-01-14
C05336,Female,26–35,Central,Kiambu,App,2022-11-18
C05337,Male,26–35,Nairobi,Nairobi,Referral,2024-01-03
C05338,Female,46+,Nairobi,Nairobi,Website,2024-04-18
C05339,Male,46+,Central,Nyeri,Website,2023-02-23
C05340,Female,18–25,Rift Valley,Eldoret,App,2022-01-20
C05341,Male,36–45,Nyanza,Kisii,Referral,2023-02-16
C05342,Male,18–25,Central,Nyeri,Social Media,2023-07-03
C05343,Male,26–35,Nairobi,Nairobi,App,2023-08-28
C05344,Female,46+,Central,Kiambu,Social Media,2022-12-23
C05345,Male,26–35,Rift Valley,Eldoret,Website,2022-07-20
C05346,Female,36–45,Central,Nyeri,Website,2024-12-07
C05347,Male,18–25,Nyanza,Kisii,Referral,2024-02-04
C05348,Male,26–35,Eastern,Meru,Social Media,2022-08-19
C05349,Female,18–25,Rift Valley,Eldoret,Social Media,2022-10-30
C05350,Male,46+,Nairobi,Nairobi,App,2023-01-22
C05351,Female,26–35,Nyanza,Kisumu,Referral,2023-12-16
C05352,Female,36–45,Central,Nyeri,Referral,2024-07-13
C05353,Female,18–25,Central,Nyeri,Social Media,2022-02-27
C05354,Female,18–25,Eastern,Meru,Website,2023-03-10
C05355,Male,36–45,Nairobi,Nairobi,Referral,2023-06-06
C05356,Male,26–35,Nairobi,Nairobi,Website,2024-02-07
C05357,Female,26–35,Coast,Mombasa,App,2024-04-08
C05358,Male,18–25,Nairobi,Nairobi,Referral,2023-04-28
C05359,Male,36–45,Eastern,Meru,Referral,2023-01-02
C05360,Female,18–25,Western,Kakamega,App,2024-06-07
C05361,Male,18–25,Coast,Mombasa,Referral,2024-06-01
C05362,Female,46+,Coast,Mombasa,Social Media,2023-02-15
C05363,Male,26–35,Central,Kiambu,Social Media,2022-07-02
C05364,Male,26–35,Central,Nyeri,App,2022-06-07
C05365,Female,46+,Nairobi,Nairobi,Website,2022-01-13
C05366,Male,26–35,Coast,Mombasa,Website,2023-07-20
C05367,Male,26–35,Central,Nyeri,Referral,2024-05-21
C05368,Female,26–35,Eastern,Meru,Website,2023-07-09
C05369,Male,36–45,Central,Kiambu,Website,2023-11-09
C05370,Female,46+,Rift Valley,Eldoret,App,2024-05-12
C05371,Male,18–25,Rift Valley,Eldoret,Website,2023-09-10
C05372,Female,36–45,Central,Kiambu,Website,2022-07-23
C05373,Female,18–25,Coast,Mombasa,Website,2024-08-14
C05374,Female,46+,Western,Kakamega,Social Media,2022-10-29
C05375,Female,46+,Western,Kakamega,Social Media,2024-12-02
C05376,Female,46+,Coast,Mombasa,App,2024-03-05
C05377,Male,26–35,Nyanza,Kisumu,Referral,2023-08-20
C05378,Male,36–45,Western,Kakamega,App,2023-12-30
C05379,Female,46+,Rift Valley,Nakuru,Referral,2023-05-21
C05380,Male,18–25,Eastern,Machakos,Referral,2023-10-01
C05381,Female,26–35,Coast,Mombasa,Website,2022-07-10
C05382,Male,26–35,Nairobi,Nairobi,Website,2024-06-17
C05383,Male,36–45,Rift Valley,Nakuru,App,2022-03-01
C05384,Female,36–45,Eastern,Machakos,App,2022-03-03
C05385,Female,36–45,Eastern,Machakos,App,2022-10-29
C05386,Male,26–35,Coast,Mombasa,Social Media,2023-09-30
C05387,Male,46+,Eastern,Meru,Social Media,2024-09-25
C05388,Female,18–25,Coast,Mombasa,Social Media,2022-06-21
C05389,Male,46+,Western,Kakamega,Social Media,2022-03-04
C05390,Male,18–25,Central,Nyeri,Social Media,2024-02-11
C05391,Female,46+,Rift Valley,Eldoret,Website,2022-01-16
C05392,Male,36–45,Nyanza,Kisii,Referral,2023-11-22
C05393,Female,18–25,Central,Nyeri,Social Media,2024-04-21
C05394,Female,26–35,Rift Valley,Eldoret,App,2024-06-17
C05395,Female,18–25,Coast,Mombasa,Referral,2024-07-21
C05396,Male,26–35,Rift Valley,Nakuru,Social Media,2022-06-24
C05397,Male,46+,Western,Bungoma,Social Media,2023-02-21
C05398,Female,36–45,Coast,Mombasa,Website,2023-03-27
C05399,Female,18–25,Central,Nyeri,Website,2024-04-15
C05400,Male,26–35,Nairobi,Nairobi,Website,2022-10-07
C05401,Male,46+,Nairobi,Nairobi,Social Media,2022-09-01
C05402,Male,36–45,Rift Valley,Nakuru,Website,2023-11-06
C05403,Female,36–45,Nairobi,Nairobi,Social Media,2022-05-26
C05404,Female,36–45,Coast,Mombasa,Referral,2024-12-26
C05405,Male,46+,Eastern,Machakos,Referral,2022-04-13
C05406,Male,46+,Coast,Mombasa,Social Media,2022-11-06
C05407,Male,46+,Eastern,Machakos,App,2022-04-27
C05408,Female,36–45,Central,Nyeri,Social Media,2024-02-02
C05409,Female,18–25,Nyanza,Kisumu,Referral,2024-01-08
C05410,Male,26–35,Eastern,Meru,Referral,2022-07-06
